body_text,review_datetime_raw,review_title,rating_raw,translated_review,original_language
"Wir warten seit Wochen auf eine Antwort. Unsere Mails werden nicht beantwortet. Eine Service Wüste sondergleichen. Wenn diese Leute so diletantisch Navigieren wie Sie die Kundenanfragen bearbeiten, dann wären wir auch so nie nach Norwegen gekommen.",Datoen for opplevelsen: 25. juni 2020,Wir warten seit Wochen auf eine…,Vurdert til 1 av 5 stjerner,"We have been waiting for a response for weeks. Our emails are not being answered. A service desert like no other. If these people were as amateurish in navigating customer enquiries as they are in handling them, we would never have come to Norway anyway.",DE
COLOR LINE MAGIC. BETTWANZENBEFALL IN DEN ZIMMERN!!!!!! BED BUGS!!!!! Schmuztige Zimmern mit Bettwanzen!! Die Bettwäsche und Bettdecken voll mit Flecken! Einfach ekelhaft!!! Wurde von Bettwanzen gebissen! Habe auch Fotos!! 👎👎👎👎👎,Datoen for opplevelsen: 08. august 2022,BETTWANZENBEFALL !!! BED BUGS!!,Vurdert til 1 av 5 stjerner,COLOR LINE MAGIC. BED BUGS INFESTATION IN THE ROOMS!!!!!! BED BUGS!!!!! Dirty rooms with bed bugs!! The bed sheets and duvets are full of stains! Simply disgusting!!! Got bitten by bed bugs! I have photos too!! 👎👎👎👎👎,DE
"Holder ikke mål at man kun kan gjøre ekstra bestillinger på «min side», mens man må sette av halve dagen for å være i kø hos kundeservice dersom man må gjøre andre typer endringer i bestillingen. Vi lever tross alt i 2022…",Datoen for opplevelsen: 28. juni 2022,Altfor lang ventetid hos kunde-«service»,Vurdert til 1 av 5 stjerner,"It does not measure up that you can only make extra orders on &quot;my side&quot;, while you have to set aside half the day to queue at customer service if you have to make other types of changes to the order. After all, we live in 2022…",NO
"Velkommen, dette er fra nå fremtidens stenaline, dvs den nye fiskebåten som lukter, svinedyr mat ombord, taxfree er desverre feil or å bruke nå en røykarrong koster kr 700, kr 139 for brett med brus?",Datoen for opplevelsen: 26. august 2023,Velkommen,Vurdert til 1 av 5 stjerner,"Welcome, from now on this is the stenaline of the future, i.e. the new fishing boat that smells, pork food on board, tax-free is unfortunately wrong or to use a smokehouse now costs NOK 700, NOK 139 for trays of soft drinks?",NO
"Da jeg mottok biletten til min reise til Larvik, sendte jeg sent i aftes en mail til kundeservice om jeg hadde glemt å inkludere bil. Allerede dagen efter mottok jeg en ny bilett med bil og avregning mot innbetalt beløp.",Datoen for opplevelsen: 06. mai 2014,Rask og hyggelig service,Vurdert til 5 av 5 stjerner,"When I received the ticket for my journey to Larvik, I sent an email to customer service late last night about whether I had forgotten to include a car. The very next day I received a new ticket with a car and settlement against the amount paid.",NO
Uhyggelig betjening. Vi var på observation deck for å kose oss. Det var en kvinnelig ansatt som var alt for pirkete mot meg og min datter. Det blir lenge til neste cruise med Colorline igjen hvis det blir neste gang.,Datoen for opplevelsen: 13. mai 2022,Uhyggelig betjening,Vurdert til 2 av 5 stjerner,Terrible service. We were on the observation deck to enjoy ourselves. There was a female employee who was far too teasing towards me and my daughter. It will be a long time until the next cruise with Colorline again if it is the next time.,NO
"Die Reise an sich war schön nach Oslo, allerdings hat es NIEMANDEN weder beim Einchecken, noch auf der Fähre noch in Oslo, interessiert ob man die 3G Regel einhält...
Außerdem war in dem Zimmer lange kein Staub gewischt worden, das hat nur der traumhafte Ausblick wet gemacht.
Buffet war riesig und lecker.",Datoen for opplevelsen: 13. oktober 2021,Reise Oslo,Vurdert til 3 av 5 stjerner,"The trip itself was nice to Oslo, but NOBODY cared whether you were following the 3G rule, neither when checking in, on the ferry, or in Oslo... Also, the room hadn&#39;t been dusted for a long time, which was only made up for by the fantastic view. The buffet was huge and delicious.",DE
"Bestilte business class for å få slappet litt av fra Hirtshals til Larvik, men her var det full rulle med masse små barn som ble hyper på gratis kjeks og brus😃. Det ble ikke den avslappingen vi hadde håpet på.",Datoen for opplevelsen: 28. juli 2022,Bestilte business class for å få…,Vurdert til 3 av 5 stjerner,"Booked business class to relax a bit from Hirtshals to Larvik, but here it was full of lots of small children who got hyper at free biscuits and soft drinks😃. It was not the relaxation we had hoped for.",NO
"Ich habe zum dritten Mal diese Mini - Kreuzfahrt gebucht gehabt und hatte bisher diesen Begeisterungseffekt von der Chor - Line.
Nach paar Jahren hatte ich vom 25.12. - 27.12.23 erneute diesen MINI - Trip gebucht gehabt, und war ziemlich geschockt, was aus diesem Begeisterungseffekt geworden ist.
Das Schiff ist nach 15 Jahren deutlich in die Jahre gekommen und man sieht an vielen Stellen, das einer Renovierung fällig sei.
Das Personal ist total gestresst, und sehr unfreundlich....besonders an der Rezeption ( besonders das junge Personal gaben das Gefühl...., nicht arbeiten zu wollen ) und die Mitarbeiter im Shop in der 6. Etage.
Das Essen am Buffett war früher deutlich bester , als heute. War ehr eine Kantinen Abfertigung. Schade.
Man darf nicht vergessen, es ist eine Fähre, und NULL Luxus Kreuzfahrtschiff. Früher hatte man das Gefühl bei der Color Line Fähre trotzdem gehabt, auf einem Luxus Kreuzfahrtschiff zu sein.
Was mir ausserdem sehr negativ auffiel, man versuchte an allen Ecken und Kanten den Gästen das Geld aus dem Portmonee zu ziehen ( gesalzene Preise ).
Das war früher auch nicht so schlimm.",Datoen for opplevelsen: 25. desember 2023,Der Begeisterungseffekt von damals ist weg !,Vurdert til 1 av 5 stjerner,"This is the third time I have booked this mini cruise and have always been so enthusiastic about the Chor Line. After a few years I booked this MINI trip again from December 25th to December 27th, 2023 and was pretty shocked at what had become of this enthusiasm. After 15 years the ship is clearly showing its age and you can see in many places that a renovation is due. The staff is totally stressed and very unfriendly... especially at reception (the young staff in particular gave the impression... that they didn&#39;t want to work) and the employees in the shop on the 6th floor. The food at the buffet used to be much better than it is today. It was more like a canteen service. A shame. You mustn&#39;t forget that it&#39;s a ferry and NOT a luxury cruise ship. In the past you still had the feeling on the Color Line ferry that you were on a luxury cruise ship. Another thing that struck me as very negative was that people tried to take money from guests&#39; wallets at every turn (high prices). It wasn&#39;t so bad in the past.",DE
"Wollen Sie sich mal richtig ärgern? Dann rufen Sie mal die Hotline der Color Line an, z.B. um eine Reise zu ändern oder krankheitsbedingt abzusagen. Da hängen Sie gerne mal 45 Minuten in der Warteschleife - falls Sie nicht vorher aufgegeben haben. Und nach 45 Minuten? Geht immer noch keiner ans Telefon.",Datoen for opplevelsen: 19. februar 2023,Wollen Sie sich mal richtig ärgern?,Vurdert til 1 av 5 stjerner,"Do you really want to get annoyed? Then call the Color Line hotline, for example to change a trip or cancel it due to illness. You might be on hold for 45 minutes - if you haven&#39;t given up before then. And after 45 minutes? Still no one answers the phone.",DE
"ich bin gerade von der Fahrt zurück. Es war nicht meine erste Tour, ich war etwas enttäuscht: in einem Handtuch ein grosses Loch, die Bettwäsche sauber, aber ziemlich zerschlissen. Der angekündigte Fön leider gar nicht vorhanden. Ich war am Schalter auf dem Schiff und habe reklamiert. Die Dame meinte nur, man könne ja nicht jedes Handtuch und jeden Fön kontrollieren. Nunja...kassieren kann man aber immer?!",Datoen for opplevelsen: 04. november 2023,Ich bin gerade von der Fahrt zurück,Vurdert til 2 av 5 stjerner,"I&#39;ve just returned from the trip. It wasn&#39;t my first trip, and I was a bit disappointed: there was a big hole in one of the towels, the bed linen was clean but pretty worn. The hairdryer that was advertised was not there. I went to the counter on the ship and complained. The lady just said that you can&#39;t check every towel and every hairdryer. Oh well... but you can always charge for it?!",DE
"Etter å ha blitt misbrukt av Fjordline og deres kaptein 31.07.18 fikk vi en tur med Colorline på ettermiddagen istedet for,og den gikk helt etter planen.
Både personale og skip levde opp til forventningene,og når vi nå tenker på den redselsfulle returen vi hadde med Fjordline fredag 03.08.18 hvor vi både var vitne til at personalet åpenbart drikker på jobb,som en tysk turist utrykte det mens han ivrig fotograferte til facebook,og deres stinkende toiletter så er Colorlines båt/faseliteter helt topp i forhold til de illeluktende som ble tilbudt hos konkurenten.
Også taxfreens priser og utvalg er i en helt annen klasse her.",Datoen for opplevelsen: 05. august 2018,superb,Vurdert til 5 av 5 stjerner,"After being abused by Fjordline and their captain on 31.07.18, we got a trip with Colorline in the afternoon instead, and it went completely according to plan. Both staff and ship lived up to expectations, and when we now think of the terrifying return we had with Fjordline on Friday 03.08.18 where we both witnessed the staff obviously drinking at work, as a German tourist expressed it while eagerly photographing facebook, and their smelly toilets, Colorline&#39;s boat/facilities are top notch compared to the smelly ones that were offered by the competitor. The duty-free prices and selection are also in a completely different class here.",NO
"Toller Service. Entspannte Reise.

Natürlich darf jeder kritisch sein. Wir sind es nicht. Die Reisen waren immer entspannt (DK vice/versa NO). Es ist eine Fähre, keine Kreuzfahrtschiff. Und der Service war immer Gut bis Sehr gut.

Auch (!!!) der telefonische Service. Wir mussten für diesen Sommer die Hinfahrt umbuchen: Hat alles binnen 10 Minuten geklappt und der Herr an der Hotline war sehr freundlich und super hilfsbereit.

Jederzeit und immer gern wieder.",Datoen for opplevelsen: 12. juni 2023,Toller Service. Entspannte Reise.,Vurdert til 5 av 5 stjerner,"Great service. Relaxed trip. Of course everyone can be critical. We are not. The trips were always relaxed (DK vice/versa NO). It&#39;s a ferry, not a cruise ship. And the service was always good to very good. Even (!!!) the telephone service. We had to rebook the outbound trip for this summer: everything worked out within 10 minutes and the man on the hotline was very friendly and super helpful. Anytime and always happy to go again.",DE
"Absolute Frechheit!!

Mit 25 Jugendlichen in Hirtshals gestrandet, weil Color Line sich quer gestellt hat. In der prallen Sonne stehen gelassen und nicht mal auf die Toilette gehen konnte man und das über 10 std. Ohne jegliche Empathie und Wasser. Frechheit!!!!!",Datoen for opplevelsen: 21. juli 2021,Absolute Frechheit!,Vurdert til 1 av 5 stjerner,Absolutely outrageous!! Stranded in Hirtshals with 25 young people because Color Line was being difficult. Left standing in the blazing sun and not even being able to go to the toilet for over 10 hours. Without any empathy or water. Absolutely outrageous!!!!!,DE
"Color Line er dritgøy!Det ser ut som en liten by inne på ferjen.Show er helt fantastiske!Sist da vi var i 2020 så var showet kortere pga corona så håper de er tilbake for fullt nå😊Klubben på dekk 15 syns jeg var litt skummel da jeg var yngre, pga de greiene som jeg ikke vet hva heter😂De har også et badeland der.Veldig gøy.Det beste er nok shopping.Det er noen butikker der og sist men ikke minst Tax Free!!😍Elsker den butikken så jeg kunne dratt når som helst igjen😊🥰😍",Datoen for opplevelsen: 24. mars 2022,Color Line I love you❤️🥰,Vurdert til 5 av 5 stjerner,"Color Line is a lot of fun! It looks like a small town inside the ferry. Show is absolutely fantastic! Last time we were in 2020, the show was shorter because of corona, so I hope they are back in full force now😊 The club on deck 15 I think was a bit scary when I was younger, because of the things that I don&#39;t know the name of😂 They also have a water park there. Very fun. The best is probably shopping. There are some shops there and last but not least Tax Free!!😍 Love that shop so I could leave at any time again😊🥰😍",NO
